direction,/dɪˈrɛkʃən/,方向,36,2,2,2,3,2,3,3,3,4,4,3,2,3
dirty,/ˈdɝtɪ/,骯髒的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
discover,/dɪˈskʌvɚ/,發現,36,2,2,2,3,2,3,3,3,4,4,3,2,3
distance,/ˈdɪstəns/,距離,36,2,2,2,3,2,3,3,3,4,4,3,2,3
doctor,/ˈdɑktɚ/,醫生,36,2,2,2,3,2,3,3,3,4,4,3,2,3
draw,/drɔ/,畫；拉,36,2,2,2,3,2,3,3,3,4,4,3,2,3
drawer,/drɔr/,抽屜,36,2,2,2,3,2,3,3,3,4,4,3,2,3
drop,/drɑp/,落下；滴,36,2,2,2,3,2,3,3,3,4,4,3,2,3
dry,/draɪ/,乾燥的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
early,/ˈɝlɪ/,早的；早地,36,2,2,2,3,2,3,3,3,4,4,3,2,3
education,/ˌɛdʒʊˈkeʃən/,教育,36,2,2,2,3,2,3,3,3,4,4,3,2,3
envelope,/ˈɛnvəˌlop/,信封,36,2,2,2,3,2,3,3,3,4,4,3,2,3
example,/ɪɡˈzæmpəl/,例子,36,2,2,2,3,2,3,3,3,4,4,3,2,3
expect,/ɪkˈspɛkt/,期待,36,2,2,2,3,2,3,3,3,4,4,3,2,3
explain,/ɪkˈspleɪn/,解釋,36,2,2,2,3,2,3,3,3,4,4,3,2,3
explore,/ɪkˈsplɔr/,探索,36,2,2,2,3,2,3,3,3,4,4,3,2,3
fact,/fækt/,事實,36,2,2,2,3,2,3,3,3,4,4,3,2,3
famous,/ˈfeɪməs/,著名的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
fast,/fæst/,快速的；快速地,36,2,2,2,3,2,3,3,3,4,4,3,2,3
fat,/fæt/,脂肪；肥胖的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
finally,/ˈfaɪnəlɪ/,最終地,36,2,2,2,3,2,3,3,3,4,4,3,2,3
fix,/fɪks/,修理；解決,36,2,2,2,3,2,3,3,3,4,4,3,2,3
follow,/ˈfɑlo/,跟隨,36,2,2,2,3,2,3,3,3,4,4,3,2,3
force,/fɔrs/,力量；強迫,36,2,2,2,3,2,3,3,3,4,4,3,2,3
foreign,/ˈfɔrɪn/,外國的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
forest,/ˈfɔrɪst/,森林,36,2,2,2,3,2,3,3,3,4,4,3,2,3
fresh,/frɛʃ/,新鮮的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
full,/fʊl/,滿的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
garbage,/ˈɡɑrbɪdʒ/,垃圾,36,2,2,2,3,2,3,3,3,4,4,3,2,3
generation,/ˌdʒɛnəˈreʃən/,世代,36,2,2,2,3,2,3,3,3,4,4,3,2,3
glass,/ɡlæs/,玻璃；杯子,36,2,2,2,3,2,3,3,3,4,4,3,2,3
green,/ɡrin/,綠色的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
guess,/ɡɛs/,猜測,36,2,2,2,3,2,3,3,3,4,4,3,2,3
habit,/ˈhæbɪt/,習慣,36,2,2,2,3,2,3,3,3,4,4,3,2,3
happen,/ˈhæpən/,發生,36,2,2,2,3,2,3,3,3,4,4,3,2,3
hate,/heɪt/,憎恨,36,2,2,2,3,2,3,3,3,4,4,3,2,3
headache,/ˈhɛdˌeɪk/,頭痛,36,2,2,2,3,2,3,3,3,4,4,3,2,3
heavy,/ˈhɛvɪ/,重的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
helpful,/ˈhɛlpfəl/,有幫助的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
hide,/haɪd/,躲藏；隱藏,36,2,2,2,3,2,3,3,3,4,4,3,2,3
hill,/hɪl/,山丘,36,2,2,2,3,2,3,3,3,4,4,3,2,3
history,/ˈhɪstrɪ/,歷史,36,2,2,2,3,2,3,3,3,4,4,3,2,3
hold,/hold/,持有；舉行,36,2,2,2,3,2,3,3,3,4,4,3,2,3
homework,/ˈhomˌwɝk/,作業,36,2,2,2,3,2,3,3,3,4,4,3,2,3
honest,/ˈɑnɪst/,誠實的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
hope,/hop/,希望,36,2,2,2,3,2,3,3,3,4,4,3,2,3
hunt,/hʌnt/,打獵；搜尋,36,2,2,2,3,2,3,3,3,4,4,3,2,3
husband,/ˈhʌzbənd/,丈夫,36,2,2,2,3,2,3,3,3,4,4,3,2,3
information,/ˌɪnfɚˈmeʃən/,資訊,36,2,2,2,3,2,3,3,3,4,4,3,2,3
insect,/ˈɪnsɛkt/,昆蟲,36,2,2,2,3,2,3,3,3,4,4,3,2,3
internet,/ˈɪntɚˌnɛt/,網際網路,36,2,2,2,3,2,3,3,3,4,4,3,2,3
interview,/ˈɪntɚˌvju/,面試；採訪,36,2,2,2,3,2,3,3,3,4,4,3,2,3
introduce,/ˌɪntrəˈdjus/,介紹,36,2,2,2,3,2,3,3,3,4,4,3,2,3
invitation,/ˌɪnvɪˈteʃən/,邀請函,36,2,2,2,3,2,3,3,3,4,4,3,2,3
job,/dʒɑb/,工作；職業,36,2,2,2,3,2,3,3,3,4,4,3,2,3
jump,/dʒʌmp/,跳,36,2,2,2,3,2,3,3,3,4,4,3,2,3
kill,/kɪl/,殺死,36,2,2,2,3,2,3,3,3,4,4,3,2,3
kind,/kaɪnd/,種類；善良的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
king,/kɪŋ/,國王,36,2,2,2,3,2,3,3,3,4,4,3,2,3
kitchen,/ˈkɪtʃɪn/,廚房,36,2,2,2,3,2,3,3,3,4,4,3,2,3
language,/ˈlæŋɡwɪdʒ/,語言,36,2,2,2,3,2,3,3,3,4,4,3,2,3
lazy,/ˈlezɪ/,懶惰的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
leader,/ˈlidɚ/,領導者,36,2,2,2,3,2,3,3,3,4,4,3,2,3
lesson,/ˈlɛsən/,課；教訓,36,2,2,2,3,2,3,3,3,4,4,3,2,3
level,/ˈlɛvəl/,水平；程度,36,2,2,2,3,2,3,3,3,4,4,3,2,3
library,/ˈlaɪˌbrɛrɪ/,圖書館,36,2,2,2,3,2,3,3,3,4,4,3,2,3
lie,/laɪ/,說謊；躺,36,2,2,2,3,2,3,3,3,4,4,3,2,3
light,/laɪt/,光；燈；輕的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
list,/lɪst/,清單,36,2,2,2,3,2,3,3,3,4,4,3,2,3
look,/lʊk/,看,36,2,2,2,3,2,3,3,3,4,4,3,2,3
loud,/laʊd/,大聲的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
low,/lo/,低的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
lucky,/ˈlʌkɪ/,幸運的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
magic,/ˈmædʒɪk/,魔法,36,2,2,2,3,2,3,3,3,4,4,3,2,3
marry,/ˈmærɪ/,結婚,36,2,2,2,3,2,3,3,3,4,4,3,2,3
math,/mæθ/,數學,36,2,2,2,3,2,3,3,3,4,4,3,2,3
meaning,/ˈminɪŋ/,意思,36,2,2,2,3,2,3,3,3,4,4,3,2,3
medicine,/ˈmɛdɪsɪn/,藥物；醫學,36,2,2,2,3,2,3,3,3,4,4,3,2,3
meeting,/ˈmitɪŋ/,會議,36,2,2,2,3,2,3,3,3,4,4,3,2,3
member,/ˈmɛmbɚ/,成員,36,2,2,2,3,2,3,3,3,4,4,3,2,3
message,/ˈmɛsɪdʒ/,訊息,36,2,2,2,3,2,3,3,3,4,4,3,2,3
middle,/ˈmɪdəl/,中間的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
modern,/ˈmɑdɚn/,現代的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
moment,/ˈmomənt/,時刻,36,2,2,2,3,2,3,3,3,4,4,3,2,3
mountain,/ˈmaʊntən/,山,36,2,2,2,3,2,3,3,3,4,4,3,2,3
movie,/ˈmuvɪ/,電影,36,2,2,2,3,2,3,3,3,4,4,3,2,3
museum,/mjuˈziəm/,博物館,36,2,2,2,3,2,3,3,3,4,4,3,2,3
narrow,/ˈnæro/,狹窄的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
national,/ˈnæʃənəl/,國家的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
near,/nɪr/,靠近的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
nearly,/ˈnɪrlɪ/,幾乎,36,2,2,2,3,2,3,3,3,4,4,3,2,3
neck,/nɛk/,脖子,36,2,2,2,3,2,3,3,3,4,4,3,2,3
neighbor,/ˈnebɚ/,鄰居,36,2,2,2,3,2,3,3,3,4,4,3,2,3
newspaper,/ˈnjuzˌpeɪpɚ/,報紙,36,2,2,2,3,2,3,3,3,4,4,3,2,3
notice,/ˈnotɪs/,注意,36,2,2,2,3,2,3,3,3,4,4,3,2,3
organization,/ˌɔrɡənɪˈzeʃən/,組織,36,2,2,2,3,2,3,3,3,4,4,3,2,3
owner,/ˈonɚ/,擁有者,36,2,2,2,3,2,3,3,3,4,4,3,2,3
page,/pedʒ/,頁,36,2,2,2,3,2,3,3,3,4,4,3,2,3
painting,/ˈpentɪŋ/,畫作；繪畫,36,2,2,2,3,2,3,3,3,4,4,3,2,3
percent,/pɚˈsɛnt/,百分之,36,2,2,2,3,2,3,3,3,4,4,3,2,3
perhaps,/pɚˈhæps/,也許,36,2,2,2,3,2,3,3,3,4,4,3,2,3
permission,/pɚˈmɪʃən/,允許,36,2,2,2,3,2,3,3,3,4,4,3,2,3
plan,/plæn/,計劃,36,2,2,2,3,2,3,3,3,4,4,3,2,3
plant,/plænt/,植物；種植,36,2,2,2,3,2,3,3,3,4,4,3,2,3
pocket,/ˈpɑkɪt/,口袋,36,2,2,2,3,2,3,3,3,4,4,3,2,3
point,/pɔɪnt/,點；重點,36,2,2,2,3,2,3,3,3,4,4,3,2,3
population,/ˌpɑpjəˈleʃən/,人口,36,2,2,2,3,2,3,3,3,4,4,3,2,3
postcard,/ˈpostˌkɑrd/,明信片,36,2,2,2,3,2,3,3,3,4,4,3,2,3
practice,/ˈpræktɪs/,練習,36,2,2,2,3,2,3,3,3,4,4,3,2,3
presentation,/ˌprɛzənˈteʃən/,報告；呈現,36,2,2,2,3,2,3,3,3,4,4,3,2,3
prize,/praɪz/,獎品,36,2,2,2,3,2,3,3,3,4,4,3,2,3
probably,/ˈprɑbəblɪ/,可能地,36,2,2,2,3,2,3,3,3,4,4,3,2,3
produce,/prəˈdjus/,生產,36,2,2,2,3,2,3,3,3,4,4,3,2,3
protect,/prəˈtɛkt/,保護,36,2,2,2,3,2,3,3,3,4,4,3,2,3
protection,/prəˈtɛkʃən/,保護,36,2,2,2,3,2,3,3,3,4,4,3,2,3
proud,/praʊd/,驕傲的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
public,/ˈpʌblɪk/,公共的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
pull,/pʊl/,拉,36,2,2,2,3,2,3,3,3,4,4,3,2,3
push,/pʊʃ/,推,36,2,2,2,3,2,3,3,3,4,4,3,2,3
queen,/kwin/,女王,36,2,2,2,3,2,3,3,3,4,4,3,2,3
question,/ˈkwɛstʃən/,問題,36,2,2,2,3,2,3,3,3,4,4,3,2,3
quick,/kwɪk/,迅速的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
race,/reɪs/,比賽；種族,36,2,2,2,3,2,3,3,3,4,4,3,2,3
reason,/ˈrizən/,原因,36,2,2,2,3,2,3,3,3,4,4,3,2,3
receive,/rɪˈsiv/,收到,36,2,2,2,3,2,3,3,3,4,4,3,2,3
recommend,/ˌrɛkəˈmɛnd/,推薦,36,2,2,2,3,2,3,3,3,4,4,3,2,3
refrigerator,/rɪˈfrɪdʒəˌretɚ/,冰箱,36,2,2,2,3,2,3,3,3,4,4,3,2,3
repair,/rɪˈpɛr/,修理,36,2,2,2,3,2,3,3,3,4,4,3,2,3
reporter,/rɪˈpɔrtɚ/,記者,36,2,2,2,3,2,3,3,3,4,4,3,2,3
respect,/rɪˈspɛkt/,尊敬；尊重,36,2,2,2,3,2,3,3,3,4,4,3,2,3
result,/rɪˈzʌlt/,結果,36,2,2,2,3,2,3,3,3,4,4,3,2,3
return,/rɪˈtɝn/,返回,36,2,2,2,3,2,3,3,3,4,4,3,2,3
river,/ˈrɪvɚ/,河流,36,2,2,2,3,2,3,3,3,4,4,3,2,3
season,/ˈsizən/,季節,36,2,2,2,3,2,3,3,3,4,4,3,2,3
seat,/sit/,座位,36,2,2,2,3,2,3,3,3,4,4,3,2,3
second,/ˈsɛkənd/,第二；秒,36,2,2,2,3,2,3,3,3,4,4,3,2,3
sentence,/ˈsɛntəns/,句子,36,2,2,2,3,2,3,3,3,4,4,3,2,3
serious,/ˈsɪrɪəs/,嚴肅的；嚴重的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
set,/sɛt/,設置；一套,36,2,2,2,3,2,3,3,3,4,4,3,2,3
sharp,/ʃɑrp/,鋒利的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
short,/ʃɔrt/,短的；矮的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
shy,/ʃaɪ/,害羞的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
sing,/sɪŋ/,唱歌,36,2,2,2,3,2,3,3,3,4,4,3,2,3
singer,/ˈsɪŋɚ/,歌手,36,2,2,2,3,2,3,3,3,4,4,3,2,3
sister,/ˈsɪstɚ/,姊妹,36,2,2,2,3,2,3,3,3,4,4,3,2,3
situation,/ˌsɪtʃuˈeʃən/,情況,36,2,2,2,3,2,3,3,3,4,4,3,2,3
size,/saɪz/,尺寸,36,2,2,2,3,2,3,3,3,4,4,3,2,3
skill,/skɪl/,技能,36,2,2,2,3,2,3,3,3,4,4,3,2,3
slow,/slo/,慢的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
smart,/smɑrt/,聰明的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
snack,/snæk/,點心,36,2,2,2,3,2,3,3,3,4,4,3,2,3
snow,/sno/,雪,36,2,2,2,3,2,3,3,3,4,4,3,2,3
social,/ˈsoʃəl/,社交的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
society,/səˈsaɪətɪ/,社會,36,2,2,2,3,2,3,3,3,4,4,3,2,3
solution,/səˈluʃən/,解決方案,36,2,2,2,3,2,3,3,3,4,4,3,2,3
song,/sɔŋ/,歌曲,36,2,2,2,3,2,3,3,3,4,4,3,2,3
space,/speɪs/,空間；太空,36,2,2,2,3,2,3,3,3,4,4,3,2,3
speaker,/ˈspikɚ/,演說者；喇叭,36,2,2,2,3,2,3,3,3,4,4,3,2,3
stage,/stedʒ/,舞台；階段,36,2,2,2,3,2,3,3,3,4,4,3,2,3
start,/stɑrt/,開始,36,2,2,2,3,2,3,3,3,4,4,3,2,3
stay,/steɪ/,留下,36,2,2,2,3,2,3,3,3,4,4,3,2,3
strange,/strendʒ/,奇怪的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
stranger,/ˈstrendʒɚ/,陌生人,36,2,2,2,3,2,3,3,3,4,4,3,2,3
strawberry,/ˈstrɔˌbɛrɪ/,草莓,36,2,2,2,3,2,3,3,3,4,4,3,2,3
street,/strit/,街道,36,2,2,2,3,2,3,3,3,4,4,3,2,3
stupid,/ˈstjupɪd/,愚蠢的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
subject,/ˈsʌbdʒɪkt/,科目；主題,36,2,2,2,3,2,3,3,3,4,4,3,2,3
success,/səkˈsɛs/,成功,36,2,2,2,3,2,3,3,3,4,4,3,2,3
suggest,/səˈdʒɛst/,建議,36,2,2,2,3,2,3,3,3,4,4,3,2,3
suggestion,/səˈdʒɛstʃən/,建議,36,2,2,2,3,2,3,3,3,4,4,3,2,3
supermarket,/ˈsupɚˌmɑrkɪt/,超市,36,2,2,2,3,2,3,3,3,4,4,3,2,3
table,/ˈtebəl/,桌子,36,2,2,2,3,2,3,3,3,4,4,3,2,3
taste,/teɪst/,味道；品嚐,36,2,2,2,3,2,3,3,3,4,4,3,2,3
team,/tim/,團隊,36,2,2,2,3,2,3,3,3,4,4,3,2,3
technology,/tɛkˈnɑlədʒɪ/,科技,36,2,2,2,3,2,3,3,3,4,4,3,2,3
telephone,/ˈtɛləˌfon/,電話,36,2,2,2,3,2,3,3,3,4,4,3,2,3
temperature,/ˈtɛmprɪtʃɚ/,溫度,36,2,2,2,3,2,3,3,3,4,4,3,2,3
terrible,/ˈtɛrɪbəl/,可怕的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
thick,/θɪk/,厚的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
thin,/θɪn/,薄的；瘦的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
thousand,/ˈθaʊzənd/,千,36,2,2,2,3,2,3,3,3,4,4,3,2,3
throw,/θro/,投擲；扔,36,2,2,2,3,2,3,3,3,4,4,3,2,3
tonight,/təˈnaɪt/,今晚,36,2,2,2,3,2,3,3,3,4,4,3,2,3
touch,/tʌtʃ/,觸摸,36,2,2,2,3,2,3,3,3,4,4,3,2,3
tradition,/trəˈdɪʃən/,傳統,36,2,2,2,3,2,3,3,3,4,4,3,2,3
transportation,/ˌtrænspoˈteʃən/,交通運輸,36,2,2,2,3,2,3,3,3,4,4,3,2,3
travel,/ˈtrævəl/,旅行,36,2,2,2,3,2,3,3,3,4,4,3,2,3
trick,/trɪk/,把戲；欺騙,36,2,2,2,3,2,3,3,3,4,4,3,2,3
truck,/trʌk/,卡車,36,2,2,2,3,2,3,3,3,4,4,3,2,3
trust,/trʌst/,信任,36,2,2,2,3,2,3,3,3,4,4,3,2,3
type,/taɪp/,類型；打字,36,2,2,2,3,2,3,3,3,4,4,3,2,3
typhoon,/taɪˈfun/,颱風,36,2,2,2,3,2,3,3,3,4,4,3,2,3
uncle,/ˈʌŋkəl/,叔叔；舅舅,36,2,2,2,3,2,3,3,3,4,4,3,2,3
useful,/ˈjusfəl/,有用的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
usually,/ˈjuʒʊəlɪ/,通常地,36,2,2,2,3,2,3,3,3,4,4,3,2,3
vacation,/veˈkeʃən/,假期,36,2,2,2,3,2,3,3,3,4,4,3,2,3
view,/vju/,景色；觀點,36,2,2,2,3,2,3,3,3,4,4,3,2,3
village,/ˈvɪlɪdʒ/,村莊,36,2,2,2,3,2,3,3,3,4,4,3,2,3
voice,/vɔɪs/,聲音；嗓音,36,2,2,2,3,2,3,3,3,4,4,3,2,3
wait,/weɪt/,等待,36,2,2,2,3,2,3,3,3,4,4,3,2,3
waste,/weɪst/,浪費,36,2,2,2,3,2,3,3,3,4,4,3,2,3
website,/ˈwɛbˌsaɪt/,網站,36,2,2,2,3,2,3,3,3,4,4,3,2,3
wide,/waɪd/,寬的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
wild,/waɪld/,野生的；狂野的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
window,/ˈwɪndo/,窗戶,36,2,2,2,3,2,3,3,3,4,4,3,2,3
winner,/ˈwɪnɚ/,勝利者,36,2,2,2,3,2,3,3,3,4,4,3,2,3
wise,/waɪz/,明智的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
wish,/wɪʃ/,願望；希望,36,2,2,2,3,2,3,3,3,4,4,3,2,3
wonderful,/ˈwʌndɚfəl/,很棒的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
young,/jʌŋ/,年輕的,36,2,2,2,3,2,3,3,3,4,4,3,2,3
melt,/mɛlt/,融化,34,2,2,2,3,2,3,3,3,3,3,3,2,3
electricity,/ɪˌlɛkˈtrɪsɪtɪ/,電力,32,1,1,1,2,2,2,2,2,3,3,3,2,8
overtime,/ˈovɚˌtaɪm/,加班,31,1,1,1,2,2,2,2,2,3,3,3,5,4
refugee,/ˌrɛfjʊˈdʒi/,難民,31,1,1,1,2,2,2,2,2,3,3,3,5,4
castle,/ˈkæsəl/,城堡,30,1,1,1,2,2,2,2,2,3,3,3,2,6
doll,/dɑl/,洋娃娃,30,1,1,1,3,2,2,2,2,3,3,2,2,6
toy,/tɔɪ/,玩具,30,1,1,1,3,2,2,2,2,3,3,2,2,6
nest,/nɛst/,鳥巢,29,1,1,1,2,2,2,2,2,3,3,3,2,5
statue,/ˈstætʃu/,雕像,29,1,1,1,2,2,2,2,2,2,2,2,2,8
teaspoon,/ˈtispun/,茶匙,26,1,1,1,2,2,1,1,1,2,7,3,2,2
thunder,/ˈθʌndɚ/,雷聲,26,1,1,1,2,2,1,1,1,2,2,2,2,8
umbrella,/ʌmˈbrɛlə/,雨傘,26,1,1,1,2,2,1,1,1,2,2,2,2,8
piano,/pɪˈæno/,鋼琴,25,1,1,1,2,1,1,1,2,7,2,2,2,2
origami,/ˌɔrɪˈɡɑmɪ/,摺紙,24,1,1,1,2,1,1,1,1,2,2,7,2,2
calorie,/ˈkælərɪ/,卡路里,23,1,1,1,2,1,1,1,1,2,6,2,2,2
butterfly,/ˈbʌtɚˌflaɪ/,蝴蝶,21,1,1,1,2,1,1,1,1,2,2,2,2,4
fool,/ful/,傻瓜,21,1,1,1,2,1,1,1,1,2,2,2,2,4
ghost,/ɡost/,鬼,21,1,1,1,2,1,1,1,1,2,2,2,2,4
kite,/kaɪt/,風箏,21,1,1,1,2,1,1,1,1,2,2,2,2,4
plane,/pleɪn/,飛機,21,1,1,1,2,1,1,1,1,2,2,2,2,4
cortisol,/ˈkɔrtɪˌsɔl/,皮質醇,20,1,1,1,2,1,1,1,7,1,1,1,1,1
melatonin,/ˌmɛləˈtonɪn/,褪黑激素,20,1,1,1,2,1,1,1,7,1,1,1,1,1
mosquito,/məˈskito/,蚊子,20,1,1,1,1,1,1,1,1,1,1,8,1,1
fleece,/flis/,羊毛,19,1,1,1,1,1,1,1,1,7,1,1,1,1
hormone,/ˈhɔrmon/,荷爾蒙,19,1,1,1,2,1,1,1,6,1,1,1,1,1
campground,/ˈkæmpˌɡraʊnd/,露營地,18,1,1,1,2,1,1,1,1,5,1,1,1,1
feather,/ˈfɛðɚ/,羽毛,18,1,1,1,1,1,1,1,1,1,1,6,1,1
pandemic,/pænˈdɛmɪk/,大流行病,18,1,1,1,1,1,1,1,1,1,1,1,1,6
raindrop,/ˈrenˌdrɑp/,雨滴,18,1,1,1,1,1,1,1,1,1,1,6,1,1
advocate,/ˈædvəkɪt/,倡導者,17,1,1,1,1,1,1,1,1,1,1,1,5,1
anagram,/ˈænəˌɡræm/,字謎重組,17,1,1,1,1,1,1,1,1,1,5,1,1,1
commute,/kəˈmjut/,通勤,17,1,1,1,1,1,1,5,1,1,1,1,1,1
empathy,/ˈɛmpəθɪ/,同理心,17,1,1,1,1,1,1,1,1,1,1,1,5,1
extinct,/ɪkˈstɪŋkt/,絕種的,17,1,1,1,1,1,1,1,1,1,1,1,5,1
furniture,/ˈfɝnɪtʃɚ/,家具,17,1,1,1,1,1,1,1,1,1,1,1,1,5
lodging,/ˈlɑdʒɪŋ/,住宿,17,1,1,1,1,1,1,1,1,5,1,1,1,1
palindrome,/ˈpælɪnˌdrom/,迴文,17,1,1,1,1,1,1,1,1,1,5,1,1,1
sacrifice,/ˈsækrɪˌfaɪs/,犧牲,17,1,1,1,1,1,1,1,1,1,1,1,1,5
trail,/treɪl/,步道,17,1,1,1,1,1,1,1,1,5,1,1,1,1
cabinet,/ˈkæbɪnɪt/,櫃子,16,1,1,1,1,1,1,1,1,1,1,1,1,4
hike,/haɪk/,健行,16,1,1,1,1,1,1,1,1,4,1,1,1,1
manuscript,/ˈmænjəˌskrɪpt/,手稿,16,1,1,1,1,1,1,1,1,1,1,4,1,1
opera,/ˈɑprə/,歌劇,16,1,1,1,1,1,1,1,1,1,1,4,1,1
resentful,/rɪˈzɛntfəl/,憤恨的,16,1,1,1,1,1,1,1,1,1,1,1,4,1
troll,/trol/,網路酸民；釣魚,16,1,1,1,1,1,1,1,1,1,4,1,1,1
uninhabitable,/ˌʌnɪnˈhæbɪtəbəl/,不適合居住的,16,1,1,1,1,4,1,1,1,1,1,1,1,1
